-4456078 35089587 65 253 18 Kaarel
-3750862 34773454 65 238 18 Kaarel
-3126056 34279687 66 228 18 Kaarel
-2579307 33680873 66 213 18 Kaarel
-2182104 32998614 65 209 18 Kaarel
-1775500 32303974 68 215 18 Kaarel
-1261056 31659090 68 228 18 Kaarel
-671950 31107277 66 235 18 Kaarel
-12251 30692269 64 248 18 Kaarel
663289 30338521 63 244 18 Kaarel
1328085 29989448 61 243 18 Kaarel
1897586 29581265 54 226 18 Kaarel
2270806 29126909 45 210 18 Kaarel
2436695 28633267 43 187 18 Kaarel
2466563 28098528 46 183 18 Kaarel
2454021 27521686 49 178 18 Kaarel
2381443 26908261 53 173 18 Kaarel
2263659 26258565 56 170 18 Kaarel
2150797 25563268 61 174 18 Kaarel
2059197 24800207 66 175 18 Kaarel
1965265 23976182 71 175 18 Kaarel
1862418 23095186 76 175 18 Kaarel
1751312 22161209 80 175 18 Kaarel
1636607 21187069 83 176 18 Kaarel
1542417 20164375 87 177 18 Kaarel
1441769 19100331 90 175 18 Kaarel
1326966 17996350 94 175 18 Kaarel
1203860 16852869 97 175 18 Kaarel
1074647 15671178 100 175 18 Kaarel
939264 14452312 103 175 18 Kaarel
808707 13196284 106 177 18 Kaarel
705954 11904312 108 178 18 Kaarel
614563 10584442 111 177 18 Kaarel
498115 9263645 104 176 18 Kaarel
386918 8111046 87 176 18 Kaarel
295561 7161812 70 176 18 Kaarel
215269 6417588 54 173 18 Kaarel
135743 5874151 37 173 18 Kaarel
68059 5489127 30 169 18 Kaarel
-103160 5188092 27 142 18 Kaarel
-368582 4939644 32 129 18 Kaarel
-704281 4808314 28 101 18 Kaarel
-1096720 4822570 36 85 18 Kaarel
-1582053 4868577 44 85 18 Kaarel
-2158025 4931077 51 83 18 Kaarel
-2793108 5039108 56 80 18 Kaarel
-3488808 5168148 61 81 18 Kaarel
-4230153 5243076 59 91 18 Kaarel
-4904054 5220088 54 98 18 Kaarel
-5503921 5036724 50 120 18 Kaarel
-5976427 4669770 49 143 18 Kaarel
-6313390 4169480 52 154 18 Kaarel
-6504153 3585605 51 172 18 Kaarel
-6551964 2967417 50 186 18 Kaarel
-6491797 2383540 47 194 18 Kaarel
-6324192 1878573 42 215 18 Kaarel
-6042832 1433249 45 222 18 Kaarel
-5655106 1032503 47 238 18 Kaarel
-5193626 678934 49 236 18 Kaarel
-4729459 273009 53 223 18 Kaarel
-4316706 -221028 52 216 18 Kaarel
-4053482 -766146 50 194 18 Kaarel
-3990266 -1365593 50 172 18 Kaarel
-4147414 -1955657 52 153 18 Kaarel
-4497773 -2500156 56 139 18 Kaarel
-4983849 -3005803 60 129 18 Kaarel
-5571115 -3488356 65 134 18 Kaarel
-6183600 -4035953 70 132 18 Kaarel
-6836212 -4614615 73 133 18 Kaarel
-7505664 -5221843 77 134 18 Kaarel
-8175047 -5849096 71 134 18 Kaarel
-8745421 -6394677 61 135 18 Kaarel
-9239785 -6890144 56 139 18 Kaarel
-9617233 -7398937 48 162 18 Kaarel
-9811324 -7899972 42 187 18 Kaarel
-9816640 -8393639 40 202 18 Kaarel
-9641513 -8834085 38 220 18 Kaarel
-9324427 -9189979 40 239 18 Kaarel
-8915049 -9416035 38 262 18 Kaarel
-8456325 -9475858 38 285 18 Kaarel
-8000703 -9369880 39 303 18 Kaarel
-7586491 -9119204 41 318 18 Kaarel
-7202289 -8768531 45 319 18 Kaarel
-6822933 -8349544 48 327 18 Kaarel
-6469490 -7855808 52 335 18 Kaarel
-6174799 -7310555 50 338 18 Kaarel
-5855696 -6791906 51 318 18 Kaarel
-5452006 -6314961 53 317 18 Kaarel
-4961090 -5868485 55 307 18 Kaarel
-4448090 -5538083 47 287 18 Kaarel
-3946625 -5370674 41 271 18 Kaarel
-3465103 -5364345 39 256 18 Kaarel
-3010141 -5503019 40 239 18 Kaarel
-2593520 -5770614 42 225 18 Kaarel
-2269333 -6169673 44 205 18 Kaarel
-2111310 -6676247 45 186 18 Kaarel
-2125921 -7243244 49 169 18 Kaarel
-2289769 -7850404 55 161 18 Kaarel
-2525532 -8503575 60 160 18 Kaarel
-2826435 -9199585 65 155 18 Kaarel
-3190651 -9936109 71 154 18 Kaarel
-3615964 -10709753 76 151 18 Kaarel
-4077306 -11532344 80 154 18 Kaarel
-4541459 -12409108 85 152 18 Kaarel
-5041950 -13333314 89 153 18 Kaarel
-5553809 -14312157 94 154 18 Kaarel
-6073952 -15319026 90 154 18 Kaarel
-6525767 -16193253 73 154 18 Kaarel
-6900353 -16912847 65 154 18 Kaarel
-7274999 -17596443 64 148 18 Kaarel
-7709696 -18214435 61 138 18 Kaarel
-8223548 -18745259 63 134 18 Kaarel
-8800186 -19261277 64 126 18 Kaarel
-9412054 -19718055 64 122 18 Kaarel
-10047730 -20132909 62 124 18 Kaarel
-10669220 -20528337 60 121 18 Kaarel
-11287560 -20862919 56 118 18 Kaarel
-11827277 -21113875 45 109 18 Kaarel
-12337273 -21204939 41 91 18 Kaarel
-12791057 -21120847 36 68 18 Kaarel
-13166059 -20878042 39 50 18 Kaarel
-13534228 -20548271 43 45 18 Kaarel
-13885804 -20132618 47 38 18 Kaarel
-14290953 -19749996 45 52 18 Kaarel
-14757165 -19459792 45 65 18 Kaarel
-15266159 -19340940 42 90 18 Kaarel
-15781387 -19392445 45 106 18 Kaarel
-16301879 -19617049 48 121 18 Kaarel
-16751085 -19969196 48 137 18 Kaarel
-17109084 -20458050 52 159 18 Kaarel
-17296313 -21082731 56 181 18 Kaarel
-17289368 -21785205 61 193 18 Kaarel
-17132665 -22539473 67 196 18 Kaarel
-16905407 -23348587 72 201 18 Kaarel
-16580677 -24187517 77 206 18 Kaarel
-16222628 -25072639 81 201 18 Kaarel
-15880814 -26019500 85 201 18 Kaarel
-15518942 -27002156 89 204 18 Kaarel
-15089385 -28008563 92 209 18 Kaarel
-14583770 -29026488 96 208 18 Kaarel
-14071238 -30080507 96 208 18 Kaarel
-13600524 -31063439 83 207 18 Kaarel
-13227199 -31880795 66 205 18 Kaarel
-12931124 -32569998 61 205 18 Kaarel
-12636143 -33240181 60 207 18 Kaarel
-12348307 -33863308 53 207 18 Kaarel
-12108272 -34383050 41 207 18 Kaarel
-11935326 -34798045 36 200 18 Kaarel
-11904502 -35208564 31 176 18 Kaarel
-11939423 -35569388 30 171 18 Kaarel
-12097711 -35919082 34 152 18 Kaarel
-12322590 -36302497 39 151 18 Kaarel
-12549588 -36754911 44 157 18 Kaarel
-12698657 -37296670 49 174 18 Kaarel
-12774989 -37917016 54 176 18 Kaarel
-12756773 -38596610 58 195 18 Kaarel
-12531531 -39278349 61 216 18 Kaarel
-12099733 -39894025 64 230 18 Kaarel
-11501271 -40419339 68 236 18 Kaarel
-10814455 -40933784 74 236 18 Kaarel
-10050579 -41415526 74 248 18 Kaarel
-9237509 -41725444 70 261 18 Kaarel
-8424821 -41879462 65 263 18 Kaarel
-7682718 -42008299 60 260 18 Kaarel
-6985615 -42162258 56 260 18 Kaarel
-6365759 -42318925 46 257 18 Kaarel
-5927614 -42487920 31 247 18 Kaarel
-5623008 -42653378 24 244 18 Kaarel
-5391236 -42781192 22 243 18 Kaarel
-5188263 -42986496 24 218 18 Kaarel
-5063862 -43283288 30 195 18 Kaarel
-5014892 -43685979 37 179 18 Kaarel
-5055742 -44128759 36 175 18 Kaarel
-5083865 -44555818 34 181 18 Kaarel
-5075521 -44891571 20 183 18 Kaarel
-5116746 -45069368 13 168 18 Kaarel
-5215312 -45207644 14 144 18 Kaarel
-5380183 -45292417 17 117 18 Kaarel
-5631268 -45289233 23 87 18 Kaarel
-5856290 -45341821 17 109 18 Kaarel
-6038449 -45441679 17 117 18 Kaarel
-6224499 -45515054 16 111 18 Kaarel
-6409877 -45564355 15 105 18 Kaarel
-6589551 -45605988 15 104 18 Kaarel
-6782975 -45652165 17 104 18 Kaarel
-6981472 -45699492 13 104 18 Kaarel
-7057699 -45717628 2 104 18 Kaarel
-7081832 -45723382 2 104 18 Kaarel
-7104567 -45728801 1 104 18 Kaarel
-7125919 -45733887 1 104 18 Kaarel
-7145894 -45738642 1 104 18 Kaarel
-7164492 -45743070 1 104 18 Kaarel
-7181712 -45747171 1 104 18 Kaarel
-7197559 -45750945 1 104 18 Kaarel
