28255084 -5360823 715981 43 244 13 Kaarel
28632252 -5593421 719257 46 237 13 Kaarel
29026679 -5891223 720871 52 232 13 Kaarel
29431963 -6261573 720086 57 226 13 Kaarel
29824998 -6715479 719128 62 218 13 Kaarel
30163353 -7249392 725584 64 208 13 Kaarel
30432349 -7856994 738216 68 201 13 Kaarel
30637953 -8529127 758407 72 195 13 Kaarel
30796821 -9250769 788401 75 192 13 Kaarel
30936517 -10011118 818601 79 192 13 Kaarel
31073755 -10804054 849046 81 192 13 Kaarel
31213053 -11614072 875646 83 191 13 Kaarel
31348969 -12454673 896594 86 190 13 Kaarel
31479801 -13327477 912634 89 190 13 Kaarel
31610252 -14231450 920632 92 190 13 Kaarel
31757635 -15164045 917919 95 193 13 Kaarel
31943437 -16114917 909178 96 195 13 Kaarel
32175738 -17044230 897006 95 200 13 Kaarel
32471270 -17943562 879442 95 204 13 Kaarel
32838819 -18838629 859474 98 207 13 Kaarel
33261434 -19714982 840998 96 211 13 Kaarel
33719621 -20554574 821328 94 212 13 Kaarel
34184122 -21362759 798477 90 212 13 Kaarel
34620935 -22127094 774227 85 211 13 Kaarel
35029617 -22866475 748213 84 210 13 Kaarel
35394281 -23616678 717450 82 203 13 Kaarel
35660962 -24391813 681457 81 192 13 Kaarel
35793601 -25195814 653066 81 182 13 Kaarel
35785569 -26012396 631888 82 172 13 Kaarel
35636439 -26825343 613640 83 162 13 Kaarel
35359045 -27619461 598448 85 156 13 Kaarel
34981020 -28406486 582938 89 151 13 Kaarel
34537922 -29198250 566255 92 151 13 Kaarel
34065162 -30012270 550952 95 151 13 Kaarel
33578404 -30851867 541289 97 151 13 Kaarel
33102860 -31675840 539256 90 151 13 Kaarel
32655969 -32461288 537305 80 152 13 Kaarel
32222949 -33230730 542178 75 151 13 Kaarel
31755840 -33958340 541668 75 141 13 Kaarel
31211305 -34596706 542907 75 129 13 Kaarel
30594367 -35118962 542892 75 120 13 Kaarel
29924374 -35517559 542792 75 113 13 Kaarel
29205202 -35815709 542868 75 108 13 Kaarel
28430607 -36058617 542960 80 105 13 Kaarel
27612994 -36278235 542854 120 105 13 Kaarel
26759184 -36494820 542851 120 105 13 Kaarel
25872939 -36717280 542905 120 105 13 Kaarel
24958285 -36954819 542870 120 106 13 Kaarel
24017538 -37209286 542847 120 106 13 Kaarel
23051245 -37470731 542795 120 105 13 Kaarel
22067501 -37730159 542907 120 105 13 Kaarel
21056830 -37989668 542807 120 105 13 Kaarel
20020759 -38252735 542274 120 105 13 Kaarel
18961404 -38527892 531827 120 106 13 Kaarel
17880944 -38821128 521810 120 106 13 Kaarel
16778845 -39126807 511471 120 106 13 Kaarel
15654399 -39438672 501051 120 106 13 Kaarel
14507830 -39753784 491618 120 106 13 Kaarel
13342480 -40078653 485130 120 107 13 Kaarel
12164077 -40413073 478380 120 107 13 Kaarel
10999785 -40747284 471734 120 107 13 Kaarel
9853466 -41076456 471414 120 106 13 Kaarel
8728916 -41393294 471214 113 106 13 Kaarel
7678751 -41682683 464534 104 105 13 Kaarel
6696092 -41945181 443723 100 106 13 Kaarel
5747008 -42202629 415335 95 106 13 Kaarel
4836673 -42454791 384673 92 106 13 Kaarel
3966722 -42701343 354968 87 107 13 Kaarel
3167953 -42928156 330676 78 106 13 Kaarel
2461161 -43125846 314563 67 106 13 Kaarel
1847420 -43297273 304874 59 106 13 Kaarel
1304190 -43450163 300820 53 107 13 Kaarel
796575 -43594067 300744 51 106 13 Kaarel
322564 -43726040 300767 48 106 13 Kaarel
-102668 -43839890 300611 40 105 13 Kaarel
-453678 -43928137 300574 31 104 13 Kaarel
-755035 -43989345 300837 29 100 13 Kaarel
-1044510 -43998967 300844 28 87 13 Kaarel
-1302577 -43922278 300910 26 67 13 Kaarel
-1500135 -43768109 301015 24 46 13 Kaarel
-1633200 -43548966 304272 28 25 13 Kaarel
-1706042 -43258042 314286 31 7 13 Kaarel
-1704786 -42923687 324517 34 358 13 Kaarel
-1634436 -42557971 328505 39 348 13 Kaarel
-1494614 -42168974 335306 42 340 13 Kaarel
-1297810 -41768042 350335 47 335 13 Kaarel
-1059943 -41327379 356452 53 335 13 Kaarel
-801013 -40833757 360757 58 337 13 Kaarel
-538062 -40285850 365095 130 339 13 Kaarel
-293779 -39694392 365039 130 344 13 Kaarel
-90376 -39047831 364703 130 350 13 Kaarel
56591 -38344410 364170 130 356 13 Kaarel
147479 -37592176 363045 130 360 13 Kaarel
194774 -36798277 362059 130 363 13 Kaarel
199899 -35976867 358497 130 1 13 Kaarel
184690 -35125428 352737 130 0 13 Kaarel
166257 -34238775 344943 130 1 13 Kaarel
138763 -33318247 334689 130 2 13 Kaarel
95236 -32365627 321531 130 3 13 Kaarel
38699 -31382480 307235 130 3 13 Kaarel
-29317 -30376702 291069 130 4 13 Kaarel
-114802 -29349171 272827 130 5 13 Kaarel
-215111 -28294279 252234 130 5 13 Kaarel
-314485 -27211133 229224 130 4 13 Kaarel
-404064 -26099873 204996 130 3 13 Kaarel
-481076 -24961477 180130 130 3 13 Kaarel
-540261 -23797068 155024 130 1 13 Kaarel
-570122 -22608156 130395 130 363 13 Kaarel
-561423 -21397096 106771 130 361 13 Kaarel
-514379 -20166282 86259 130 360 13 Kaarel
-443117 -18917056 68258 130 359 13 Kaarel
-351561 -17651195 49238 130 358 13 Kaarel
-239064 -16377186 40920 130 357 13 Kaarel
-104833 -15101898 30771 130 356 13 Kaarel
44137 -13826709 23579 130 356 13 Kaarel
204543 -12552302 17126 130 356 13 Kaarel
371334 -11278550 13345 130 356 13 Kaarel
543801 -10006198 11625 130 355 13 Kaarel
722046 -8749531 11948 125 355 13 Kaarel
895296 -7554780 14107 114 355 13 Kaarel
1057902 -6463843 18192 106 355 13 Kaarel
1210453 -5456112 23686 98 355 13 Kaarel
1349464 -4507859 30700 94 356 13 Kaarel
1476123 -3614983 38340 85 355 13 Kaarel
1596131 -2818392 46544 77 354 13 Kaarel
1715527 -2084835 55397 72 354 13 Kaarel
1831764 -1386294 64624 68 354 13 Kaarel
1939379 -751496 73892 61 354 13 Kaarel
2041043 -164329 85912 57 354 13 Kaarel
2134184 385230 97943 54 354 13 Kaarel
2217847 914295 108496 52 355 13 Kaarel
2289582 1426365 112937 50 357 13 Kaarel
2335545 1924181 118638 49 361 13 Kaarel
2333206 2404527 130001 47 4 13 Kaarel
2258692 2858435 136082 45 16 13 Kaarel
2088057 3275849 143093 46 30 13 Kaarel
1815975 3649296 150266 45 44 13 Kaarel
1507588 3978204 157533 44 43 13 Kaarel
1232239 4327490 166810 45 33 13 Kaarel
1004244 4719357 180971 46 23 13 Kaarel
839672 5156958 187827 47 11 13 Kaarel
765543 5624275 192345 48 3 13 Kaarel
760287 6139033 200715 120 360 13 Kaarel
802604 6706124 209550 120 358 13 Kaarel
855739 7320767 217728 120 359 13 Kaarel
909699 7963934 225193 120 359 13 Kaarel
966312 8648729 232305 120 359 13 Kaarel
1025631 9375553 238002 120 359 13 Kaarel
1087359 10142210 241775 120 359 13 Kaarel
1151389 10945737 243343 120 359 13 Kaarel
1217077 11771408 243565 120 359 13 Kaarel
1286187 12630657 242120 120 359 13 Kaarel
1358834 13523951 237674 120 359 13 Kaarel
1435084 14450235 230111 120 359 13 Kaarel
1516451 15407480 225916 120 358 13 Kaarel
1609946 16393685 212870 120 357 13 Kaarel
1719655 17398585 198285 120 357 13 Kaarel
1842678 18427572 182288 120 356 13 Kaarel
1972903 19484153 163658 120 357 13 Kaarel
2104517 20568391 142516 120 357 13 Kaarel
2232810 21664309 120307 109 357 13 Kaarel
2353102 22725145 99569 102 357 13 Kaarel
2461374 23696170 81890 92 357 13 Kaarel
2558266 24565138 67573 81 357 13 Kaarel
2646877 25349576 56471 76 357 13 Kaarel
2727854 26066537 47869 66 357 13 Kaarel
2793860 26685664 40987 57 358 13 Kaarel
2842865 27211089 36733 50 359 13 Kaarel
2883058 27702948 33949 48 359 13 Kaarel
2919162 28181376 32048 47 360 13 Kaarel
2930049 28646821 31315 45 2 13 Kaarel
2866752 29089626 31606 43 16 13 Kaarel
2699867 29481239 31849 42 33 13 Kaarel
2429115 29814070 32253 43 48 13 Kaarel
2066593 30088104 31806 47 60 13 Kaarel
1634416 30307674 31144 50 68 13 Kaarel
1147725 30510057 31004 55 68 13 Kaarel
633999 30743479 30887 58 63 13 Kaarel
118937 31042089 30879 60 55 13 Kaarel
-373728 31413602 30566 62 48 13 Kaarel
-819390 31847697 30248 63 40 13 Kaarel
-1211739 32338825 30651 63 34 13 Kaarel
-1571965 32887514 30795 67 31 13 Kaarel
-1936337 33466180 31008 69 34 13 Kaarel
-2335145 34024336 33693 67 40 13 Kaarel
-2774519 34526223 44219 65 46 13 Kaarel
-3259734 34951065 61739 63 56 13 Kaarel
-3802672 35281893 84119 64 67 13 Kaarel
-4404657 35508414 110225 64 79 13 Kaarel
-5054450 35614859 143137 66 90 13 Kaarel
-5714438 35598738 181191 66 101 13 Kaarel
-6354603 35451057 226462 65 113 13 Kaarel
-6968475 35184574 272474 67 121 13 Kaarel
-7548698 34822922 321780 69 128 13 Kaarel
-8107836 34380844 376426 73 132 13 Kaarel
-8664482 33890416 439503 75 133 13 Kaarel
-9229463 33368076 504133 78 134 13 Kaarel
-9804444 32818602 569369 81 135 13 Kaarel
-10387802 32253453 633720 81 135 13 Kaarel
-10978237 31672078 696010 84 136 13 Kaarel
-11577709 31065064 755146 86 137 13 Kaarel
-12188418 30434658 809769 89 137 13 Kaarel
-12795528 29808655 856283 83 137 13 Kaarel
-13337047 29243628 890849 73 138 13 Kaarel
-13812460 28730093 914992 66 139 13 Kaarel
-14237532 28250629 930975 62 140 13 Kaarel
-14636495 27773466 941432 61 143 13 Kaarel
-14965997 27269151 942708 59 158 13 Kaarel
-15169944 26731262 942679 55 172 13 Kaarel
-15273153 26193805 942639 54 173 13 Kaarel
-15378423 25635511 942320 58 168 13 Kaarel
-15514534 25064469 957877 58 165 13 Kaarel
-15670643 24507654 940413 58 161 13 Kaarel
-15874399 23934552 940674 63 162 13 Kaarel
-16051869 23320040 939407 65 171 13 Kaarel
-16159370 22652306 937094 100 178 13 Kaarel
-16200105 21935781 933406 100 182 13 Kaarel
-16188507 21177518 927524 100 185 13 Kaarel
-16142563 20381282 919240 100 186 13 Kaarel
-16085040 19559078 908430 100 186 13 Kaarel
-16014282 18704865 895123 100 187 13 Kaarel
-15930160 17815507 879197 90 187 13 Kaarel
-15842677 16916196 860922 89 187 13 Kaarel
-15759448 16048900 841683 82 187 13 Kaarel
-15687808 15274423 823625 73 187 13 Kaarel
-15628652 14568777 807117 68 186 13 Kaarel
-15579175 13937525 791734 59 186 13 Kaarel
-15538003 13374929 779366 53 186 13 Kaarel
-15500799 12846481 768559 50 186 13 Kaarel
-15466085 12378638 756207 45 186 13 Kaarel
-15433660 11932311 743784 44 185 13 Kaarel
-15417855 11493806 731672 43 181 13 Kaarel
-15452142 11067157 721108 42 171 13 Kaarel
-15548838 10661501 711761 41 165 13 Kaarel
-15624537 10262796 702800 39 178 13 Kaarel
-15585738 9883131 695644 37 198 13 Kaarel
-15431173 9538637 685249 39 213 13 Kaarel
-15226411 9184012 671503 42 210 13 Kaarel
-15049918 8777950 659132 47 201 13 Kaarel
-14898767 8299592 647017 53 197 13 Kaarel
-14757374 7755983 633140 100 195 13 Kaarel
-14611597 7157431 615588 100 196 13 Kaarel
-14452037 6526079 598343 100 197 13 Kaarel
-14271852 5851629 583602 100 197 13 Kaarel
-14073461 5134464 564977 100 198 13 Kaarel
-13861922 4376075 545732 100 197 13 Kaarel
-13649934 3584781 528070 90 196 13 Kaarel
-13443157 2760831 515231 86 195 13 Kaarel
-13244385 1934520 501906 82 195 13 Kaarel
-13058120 1139406 491687 80 195 13 Kaarel
-12890398 387135 482987 73 193 13 Kaarel
-12763139 -325833 475237 71 189 13 Kaarel
-12697377 -1030618 467082 69 182 13 Kaarel
-12713858 -1721171 458206 68 174 13 Kaarel
-12816708 -2386751 455113 66 166 13 Kaarel
-13005683 -3027148 448483 67 156 13 Kaarel
-13309183 -3639100 446264 69 148 13 Kaarel
-13710346 -4227809 434377 73 141 13 Kaarel
-14207665 -4792124 413744 120 134 13 Kaarel
-14794165 -5322547 385196 120 128 13 Kaarel
-15442006 -5827518 352697 120 128 13 Kaarel
-16124848 -6344471 315118 120 128 13 Kaarel
-16838568 -6887690 273898 120 129 13 Kaarel
-17578112 -7460767 234371 120 130 13 Kaarel
-18335449 -8068101 199504 120 131 13 Kaarel
-19100574 -8713691 149607 120 133 13 Kaarel
-19864415 -9396033 109666 110 134 13 Kaarel
-20620529 -10089735 76759 102 133 13 Kaarel
-21363623 -10756331 51955 98 132 13 Kaarel
-22105546 -11397633 36199 97 131 13 Kaarel
-22839253 -12031007 30531 96 133 13 Kaarel
-23547854 -12672916 30702 94 136 13 Kaarel
-24209170 -13343008 30903 93 141 13 Kaarel
-24792059 -14054750 31513 90 149 13 Kaarel
-25277100 -14821008 32002 91 156 13 Kaarel
-25680000 -15657618 34334 94 162 13 Kaarel
-25997435 -16553644 41183 120 168 13 Kaarel
-26227965 -17498295 45541 120 172 13 Kaarel
-26400038 -18480283 47189 120 173 13 Kaarel
-26558639 -19480513 46676 120 172 13 Kaarel
-26731227 -20504205 44179 120 171 13 Kaarel
-26922168 -21551126 40405 120 170 13 Kaarel
-27141240 -22618096 35844 120 168 13 Kaarel
-27384112 -23704923 31162 120 169 13 Kaarel
-27632044 -24814840 27365 120 169 13 Kaarel
-27880857 -25947443 25107 120 169 13 Kaarel
-28126408 -27079471 25432 114 169 13 Kaarel
-28365820 -28187950 29183 111 169 13 Kaarel
-28596252 -29251845 36050 107 169 13 Kaarel
-28814877 -30275876 45481 103 170 13 Kaarel
-29015628 -31245935 56950 95 170 13 Kaarel
-29195257 -32135113 70316 85 170 13 Kaarel
-29354267 -32932830 83457 77 170 13 Kaarel
-29500254 -33653567 96900 69 169 13 Kaarel
-29634385 -34290888 109797 61 169 13 Kaarel
-29757892 -34880205 123123 59 170 13 Kaarel
-29869075 -35434521 136835 54 170 13 Kaarel
-29964609 -35952195 149678 51 172 13 Kaarel
-30029024 -36453644 162985 49 178 13 Kaarel
-30030514 -36937304 175860 47 188 13 Kaarel
-29935993 -37389854 188548 46 203 13 Kaarel
-29726551 -37810473 201372 47 218 13 Kaarel
-29413287 -38155645 214470 46 235 13 Kaarel
-29012243 -38402913 228226 48 249 13 Kaarel
-28541654 -38586385 247329 53 254 13 Kaarel
-28012873 -38757398 269985 58 255 13 Kaarel
-27445480 -38959776 285530 62 249 13 Kaarel
-26870585 -39224698 297347 64 243 13 Kaarel
-26302928 -39569577 307471 68 235 13 Kaarel
-25769259 -40003767 316434 69 225 13 Kaarel
-25305257 -40529483 323556 71 216 13 Kaarel
-24933353 -41133058 329832 70 204 13 Kaarel
-24683692 -41793499 336283 70 193 13 Kaarel
-24546812 -42505575 340029 74 187 13 Kaarel
-24481771 -43265633 342971 78 184 13 Kaarel
-24437859 -44064618 343817 81 187 13 Kaarel
-24346330 -44872942 339352 80 194 13 Kaarel
-24172940 -45651729 333392 78 200 13 Kaarel
-23915423 -46375713 327138 75 209 13 Kaarel
-23561995 -47029627 321145 72 220 13 Kaarel
-23117423 -47588004 315639 70 231 13 Kaarel
-22578772 -48068420 309602 73 237 13 Kaarel
-21968439 -48478753 304818 74 245 13 Kaarel
-21285091 -48816173 301886 77 252 13 Kaarel
-20534530 -49074021 300914 80 260 13 Kaarel
-19738721 -49235629 300874 82 268 13 Kaarel
-18908050 -49291247 300958 120 276 13 Kaarel
-18049554 -49243170 300973 120 282 13 Kaarel
-17172750 -49101647 300897 120 286 13 Kaarel
-16279377 -48890195 300878 120 289 13 Kaarel
-15366450 -48634103 300941 120 289 13 Kaarel
-14427127 -48363725 300913 120 288 13 Kaarel
-13460572 -48097585 300823 110 288 13 Kaarel
-12477295 -47829579 300928 102 288 13 Kaarel
-11499340 -47562706 300597 98 288 13 Kaarel
-10580442 -47315589 300682 95 288 13 Kaarel
-9686781 -47072634 300760 85 289 13 Kaarel
-8883351 -46844705 301110 75 289 13 Kaarel
-8178640 -46638267 300648 65 289 13 Kaarel
-7573725 -46462109 300778 55 288 13 Kaarel
-7075035 -46323597 300945 45 287 13 Kaarel
-6662723 -46217221 300935 40 287 13 Kaarel
-6320685 -46131346 300744 35 287 13 Kaarel
-6038927 -46060493 300795 27 287 13 Kaarel
-5790827 -45995898 300659 24 287 13 Kaarel
-5563492 -45934056 300782 23 288 13 Kaarel
-5345806 -45873219 300836 22 288 13 Kaarel
-5137026 -45813966 300810 21 289 13 Kaarel
-4935342 -45762014 300736 20 286 13 Kaarel
-4738172 -45750487 300835 20 273 13 Kaarel
-4558538 -45798738 300811 20 255 13 Kaarel
-4403664 -45900006 300894 20 237 13 Kaarel
-4241388 -46058048 301020 25 226 13 Kaarel
-4044650 -46281517 301128 33 222 13 Kaarel
-3814553 -46577592 301326 100 219 13 Kaarel
-3555748 -46925496 301429 100 218 13 Kaarel
-3275972 -47319329 301819 100 216 13 Kaarel
-2985939 -47775934 302045 100 212 13 Kaarel
-2708501 -48300107 301932 100 206 13 Kaarel
-2467784 -48883393 301869 100 200 13 Kaarel
-2267311 -49516218 309145 100 197 13 Kaarel
-2078871 -50195299 330309 100 197 13 Kaarel
-1883984 -50910673 361969 100 197 13 Kaarel
-1677188 -51657097 399276 100 198 13 Kaarel
-1461201 -52432424 436055 100 197 13 Kaarel
-1245403 -53225190 464066 90 197 13 Kaarel
-1021848 -54047205 475109 86 197 13 Kaarel
-784371 -54880600 475510 85 199 13 Kaarel
-519172 -55678695 476735 81 204 13 Kaarel
-206627 -56407152 477447 78 211 13 Kaarel
182597 -57073631 477487 76 219 13 Kaarel
651745 -57663401 478104 74 228 13 Kaarel
1198138 -58172046 478562 73 237 13 Kaarel
1807024 -58581531 478782 73 246 13 Kaarel
2484804 -58897790 478592 74 254 13 Kaarel
3191930 -59101811 478632 74 265 13 Kaarel
3934000 -59190116 479796 100 273 13 Kaarel
4701657 -59169721 480884 100 281 13 Kaarel
5470414 -59036584 480062 100 290 13 Kaarel
6238285 -58791894 479314 100 296 13 Kaarel
6994072 -58463036 477296 100 300 13 Kaarel
7758266 -58074440 473408 100 301 13 Kaarel
8538059 -57653895 468161 100 302 13 Kaarel
9300420 -57219464 461582 100 304 13 Kaarel
10024188 -56776503 453025 90 307 13 Kaarel
10705249 -56295923 441476 82 314 13 Kaarel
11309260 -55749084 426762 80 324 13 Kaarel
11814320 -55135821 410394 78 331 13 Kaarel
12222850 -54470604 391413 78 338 13 Kaarel
12546413 -53760706 371584 77 345 13 Kaarel
12781671 -53023569 349350 77 352 13 Kaarel
12923617 -52261547 326380 77 359 13 Kaarel
12985437 -51482923 301520 78 362 13 Kaarel
13006631 -50698157 275817 79 363 13 Kaarel
13011255 -49906388 249884 78 363 13 Kaarel
13004247 -49120884 224614 78 363 13 Kaarel
12990761 -48331438 199057 78 363 13 Kaarel
12976793 -47534048 173309 80 363 13 Kaarel
12970621 -46712347 146932 83 363 13 Kaarel
12975565 -45886819 120991 82 363 13 Kaarel
12986733 -45070103 97661 81 363 13 Kaarel
12996583 -44262311 77182 80 363 13 Kaarel
13000165 -43463871 59434 79 363 13 Kaarel
12996101 -42674017 27854 78 363 13 Kaarel
12983900 -41891270 9505 77 363 13 Kaarel
12964877 -41117412 -7518 76 363 13 Kaarel
12942140 -40352416 -22487 76 363 13 Kaarel
12920001 -39598289 -35277 74 363 13 Kaarel
12901672 -38859512 -45762 73 363 13 Kaarel
12888532 -38135006 -53898 71 363 13 Kaarel
12884656 -37424734 -59508 70 363 13 Kaarel
12891633 -36737138 -62357 65 362 13 Kaarel
12906999 -36120189 -63758 58 361 13 Kaarel
12928255 -35555629 -62283 53 361 13 Kaarel
12951070 -35041979 -60115 48 361 13 Kaarel
12979750 -34560577 -55887 47 359 13 Kaarel
13026374 -34096233 -51372 45 355 13 Kaarel
13114282 -33654807 -45568 44 348 13 Kaarel
13267904 -33251569 -38803 42 336 13 Kaarel
13495048 -32909446 -30665 40 322 13 Kaarel
13784944 -32651185 -20550 50 307 13 Kaarel
14116448 -32476105 -11066 60 294 13 Kaarel
14451318 -32378534 -1625 60 285 13 Kaarel
14772349 -32315428 7645 60 283 13 Kaarel
15073246 -32253241 17048 60 285 13 Kaarel
15351936 -32178267 25873 60 289 13 Kaarel
15582935 -32101326 32387 60 292 13 Kaarel
15750891 -32042676 37060 60 292 13 Kaarel
16795600000 5865000000 40178 60 292 13 Kaarel
