22191309 -1530396 506666 100 44 11 Kaarel
21628243 -935344 482732 100 39 11 Kaarel
21116783 -292336 443929 100 34 11 Kaarel
20646801 407819 392087 100 30 11 Kaarel
20215384 1162598 328994 100 26 11 Kaarel
19839237 1946287 262151 100 21 11 Kaarel
19512362 2746180 199343 100 20 11 Kaarel
19206608 3556415 140245 100 19 11 Kaarel
18927313 4387133 90418 100 16 11 Kaarel
18688994 5223486 55491 100 13 11 Kaarel
18511981 6062234 36855 100 6 11 Kaarel
18423144 6909672 27971 100 0 11 Kaarel
18419648 7777948 30140 100 359 11 Kaarel
18493361 8645253 27625 100 352 11 Kaarel
18655384 9510296 35456 100 350 11 Kaarel
18856675 10387432 51552 91 350 11 Kaarel
19062227 11280692 76257 80 351 11 Kaarel
19240233 12096216 104441 70 352 11 Kaarel
19382232 12797476 131619 60 352 11 Kaarel
19491860 13377769 153739 50 353 11 Kaarel
19582046 13890632 174036 50 354 11 Kaarel
19660530 14383221 191222 50 355 11 Kaarel
19727469 14857709 209825 45 356 11 Kaarel
19777534 15313797 230042 40 359 11 Kaarel
19765028 15751301 246539 40 8 11 Kaarel
19646688 16146732 259030 40 26 11 Kaarel
19429221 16462355 263495 40 45 11 Kaarel
19164749 16694834 263439 40 52 11 Kaarel
18903928 16903043 262964 40 51 11 Kaarel
18673815 17119394 263659 40 43 11 Kaarel
18486199 17384529 267170 40 29 11 Kaarel
18358098 17718221 273057 40 12 11 Kaarel
18335947 18062996 281349 40 360 11 Kaarel
18385547 18394494 290130 40 351 11 Kaarel
18483909 18739720 298893 40 346 11 Kaarel
18597435 19102959 307418 45 347 11 Kaarel
18702120 19477251 315503 55 349 11 Kaarel
18801268 19871812 323460 60 350 11 Kaarel
18897174 20283965 330109 65 351 11 Kaarel
18989754 20698215 335025 70 351 11 Kaarel
19075856 21088744 337666 80 351 11 Kaarel
19156743 21454066 337596 70 351 11 Kaarel
19217568 21731794 335712 60 351 11 Kaarel
3598000000 16576800000 333811 60 351 11 Kaarel
